utc_datetime,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,updated_at,price_increase
2023-07-04 03:21:00,1970-01-01 00:28:08.440860,31207.49,31214.0,31207.49,31212.02,3.76886,1970-01-01 00:28:08.440919999,117629.332293,229,1.87055,58381.6134391,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:20:00,1970-01-01 00:28:08.440800,31199.45,31210.0,31199.45,31207.5,10.20991,1970-01-01 00:28:08.440859999,318585.9256243,376,6.53109,203793.2550399,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:19:00,1970-01-01 00:28:08.440740,31202.57,31205.49,31192.84,31199.46,14.65126,1970-01-01 00:28:08.440799999,457106.278727,616,2.80145,87407.2612191,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:18:00,1970-01-01 00:28:08.440680,31218.0,31218.0,31202.57,31202.57,9.32614,1970-01-01 00:28:08.440739999,291064.9764488,371,3.13807,97937.5831753,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:17:00,1970-01-01 00:28:08.440620,31222.18,31222.19,31206.01,31217.99,18.46215,1970-01-01 00:28:08.440679999,576279.1906607,563,6.4942,202694.8650554,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:16:00,1970-01-01 00:28:08.440560,31234.43,31234.44,31222.18,31222.19,7.08472,1970-01-01 00:28:08.440619999,221243.619025,315,1.92761,60200.3366757,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:15:00,1970-01-01 00:28:08.440500,31229.64,31237.54,31229.63,31234.44,7.54948,1970-01-01 00:28:08.440559999,235807.2172832,339,4.56355,142535.4833409,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:14:00,1970-01-01 00:28:08.440440,31234.05,31234.05,31229.63,31229.64,5.56573,1970-01-01 00:28:08.440499999,173832.0874364,248,0.42752,13351.3991556,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:13:00,1970-01-01 00:28:08.440380,31222.18,31234.05,31222.18,31234.05,9.23839,1970-01-01 00:28:08.440439999,288497.440007,278,8.51416,265879.066024,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:12:00,1970-01-01 00:28:08.440320,31225.78,31225.78,31222.18,31222.18,6.93002,1970-01-01 00:28:08.440379999,216376.4275191,223,1.23072,38426.054343,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:11:00,1970-01-01 00:28:08.440260,31224.35,31225.78,31218.64,31225.77,12.22452,1970-01-01 00:28:08.440319999,381666.501392,343,4.39472,137209.1019247,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:10:00,1970-01-01 00:28:08.440200,31224.36,31227.99,31224.34,31224.35,9.30088,1970-01-01 00:28:08.440259999,290435.143823,312,2.61103,81533.1815867,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:09:00,1970-01-01 00:28:08.440140,31219.99,31224.37,31217.46,31224.37,11.54801,1970-01-01 00:28:08.440199999,360529.7579551,311,5.31815,166032.9564139,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:08:00,1970-01-01 00:28:08.440080,31223.16,31223.16,31210.26,31219.98,19.94227,1970-01-01 00:28:08.440139999,622504.773578,585,5.6254,175586.6673052,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:07:00,1970-01-01 00:28:08.440020,31238.0,31238.01,31223.15,31223.16,16.59616,1970-01-01 00:28:08.440079999,518277.3494718,380,1.62941,50880.4567767,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:06:00,1970-01-01 00:28:08.439960,31233.88,31240.0,31233.87,31238.0,10.92245,1970-01-01 00:28:08.440019999,341212.5621002,306,2.21553,69209.939757,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:05:00,1970-01-01 00:28:08.439900,31223.29,31233.88,31223.28,31233.88,35.9581,1970-01-01 00:28:08.439959999,1122811.9696717,357,33.59147,1048897.299067,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:04:00,1970-01-01 00:28:08.439840,31232.01,31232.01,31223.28,31223.28,19.28834,1970-01-01 00:28:08.439899999,602355.7271051,346,2.93454,91645.251607,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:03:00,1970-01-01 00:28:08.439780,31241.47,31241.48,31232.0,31232.0,24.70239,1970-01-01 00:28:08.439839999,771590.8674681,443,3.13052,97776.0333433,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:02:00,1970-01-01 00:28:08.439720,31245.25,31245.25,31241.47,31241.47,21.86012,1970-01-01 00:28:08.439779999,682984.7815191,349,0.28845,9012.4797336,0,2023-07-04 11:37:44.037541,0
2023-07-04 03:01:00,1970-01-01 00:28:08.439660,31242.31,31245.25,31242.31,31245.25,5.1986,1970-01-01 00:28:08.439719999,162425.7371543,217,4.32972,135277.7418631,0,2023-07-04 11:37:44.037541,1
2023-07-04 03:00:00,1970-01-01 00:28:08.439600,31259.77,31259.77,31242.31,31242.32,35.60079,1970-01-01 00:28:08.439659999,1112562.6396362,577,2.76997,86568.9905924,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:59:00,1970-01-01 00:28:08.439540,31259.9,31259.9,31256.81,31259.77,11.26142,1970-01-01 00:28:08.439599999,352017.7738539,331,6.84943,214100.0385712,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:58:00,1970-01-01 00:28:08.439480,31262.76,31262.77,31259.89,31259.9,6.17251,1970-01-01 00:28:08.439539999,192962.0921446,271,1.34155,41939.053273,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:57:00,1970-01-01 00:28:08.439420,31256.81,31267.32,31256.8,31262.76,37.97566,1970-01-01 00:28:08.439479999,1187176.6286117,372,30.18156,943496.7271523,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:56:00,1970-01-01 00:28:08.439360,31240.5,31256.81,31240.5,31256.8,36.83079,1970-01-01 00:28:08.439419999,1150901.0495449,472,32.58474,1018211.7419023,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:55:00,1970-01-01 00:28:08.439300,31238.19,31244.0,31238.19,31240.5,8.10677,1970-01-01 00:28:08.439359999,253260.7321076,295,5.57596,174193.6281353,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:54:00,1970-01-01 00:28:08.439240,31229.53,31239.22,31229.52,31238.2,10.83358,1970-01-01 00:28:08.439299999,338397.6889712,293,7.16355,223754.0844794,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:53:00,1970-01-01 00:28:08.439180,31226.41,31229.53,31226.4,31229.53,3.59774,1970-01-01 00:28:08.439239999,112351.9929113,228,1.52249,47544.1859585,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:52:00,1970-01-01 00:28:08.439120,31225.29,31234.14,31225.28,31226.4,34.34971,1970-01-01 00:28:08.439179999,1072727.301902,482,28.43541,888007.5663563,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:51:00,1970-01-01 00:28:08.439060,31219.09,31225.29,31216.0,31225.29,19.52112,1970-01-01 00:28:08.439119999,609422.0007545,341,7.46907,233175.1730179,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:50:00,1970-01-01 00:28:08.439000,31213.01,31219.09,31212.72,31219.08,24.05375,1970-01-01 00:28:08.439059999,750834.6245904,373,11.4205,356485.0891534,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:49:00,1970-01-01 00:28:08.438940,31223.78,31223.79,31213.0,31213.01,12.72314,1970-01-01 00:28:08.438999999,397213.6124315,385,4.62986,144537.3270859,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:48:00,1970-01-01 00:28:08.438880,31205.99,31225.59,31205.98,31223.79,9.52088,1970-01-01 00:28:08.438939999,297233.0991911,433,7.02625,219345.6409937,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:47:00,1970-01-01 00:28:08.438820,31217.83,31217.83,31200.0,31205.98,22.91749,1970-01-01 00:28:08.438879999,715189.4778496,631,7.79672,243278.0751152,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:46:00,1970-01-01 00:28:08.438760,31217.86,31217.86,31214.01,31217.82,15.74015,1970-01-01 00:28:08.438819999,491341.0751122,354,11.40784,356102.1034419,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:45:00,1970-01-01 00:28:08.438700,31210.0,31219.31,31209.99,31217.86,18.1492,1970-01-01 00:28:08.438759999,566567.5044034,348,5.4172,169106.1710443,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:44:00,1970-01-01 00:28:08.438640,31207.66,31210.0,31203.43,31209.99,21.8548,1970-01-01 00:28:08.438699999,682030.4799265,489,6.96882,217480.2792067,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:43:00,1970-01-01 00:28:08.438580,31221.62,31226.78,31207.66,31207.67,31.03719,1970-01-01 00:28:08.438639999,968905.2200485,674,5.3593,167329.6730793,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:42:00,1970-01-01 00:28:08.438520,31234.13,31234.14,31217.9,31221.63,39.28882,1970-01-01 00:28:08.438579999,1226673.237722,719,11.13739,347704.1018695,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:41:00,1970-01-01 00:28:08.438460,31241.53,31241.54,31234.13,31234.13,17.36396,1970-01-01 00:28:08.438519999,542377.833149,399,7.6282,238267.0214185,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:40:00,1970-01-01 00:28:08.438400,31253.22,31253.22,31241.53,31241.53,12.02194,1970-01-01 00:28:08.438459999,375668.6335543,308,1.10949,34665.9045203,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:39:00,1970-01-01 00:28:08.438340,31254.11,31254.12,31253.21,31253.21,4.65469,1970-01-01 00:28:08.438399999,145474.9742746,194,2.06363,64495.1426332,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:38:00,1970-01-01 00:28:08.438280,31258.78,31260.42,31254.11,31254.11,3.9966,1970-01-01 00:28:08.438339999,124927.1690597,322,1.21046,37837.2709649,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:37:00,1970-01-01 00:28:08.438220,31261.21,31268.0,31258.77,31258.77,16.82756,1970-01-01 00:28:08.438279999,526139.4667675,368,13.28541,415388.2044169,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:36:00,1970-01-01 00:28:08.438160,31257.35,31261.21,31256.32,31261.2,24.12653,1970-01-01 00:28:08.438219999,754152.9551982,500,13.46182,420784.6888941,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:35:00,1970-01-01 00:28:08.438100,31254.87,31257.36,31254.86,31257.35,11.65024,1970-01-01 00:28:08.438159999,364150.5884269,446,4.2801,133779.7103255,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:34:00,1970-01-01 00:28:08.438040,31249.88,31254.87,31249.87,31254.87,30.78245,1970-01-01 00:28:08.438099999,961978.4677463,271,28.31184,884766.0642083,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:33:00,1970-01-01 00:28:08.437980,31238.7,31249.88,31238.69,31249.88,18.44898,1970-01-01 00:28:08.438039999,576405.7157147,501,9.23573,288556.8144746,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:32:00,1970-01-01 00:28:08.437920,31243.8,31243.88,31238.11,31238.7,8.50565,1970-01-01 00:28:08.437979999,265712.7406031,426,5.04099,157479.7167928,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:31:00,1970-01-01 00:28:08.437860,31249.87,31252.08,31234.73,31243.79,23.97631,1970-01-01 00:28:08.437919999,749042.2637136,580,9.17256,286538.9801019,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:30:00,1970-01-01 00:28:08.437800,31280.03,31280.03,31244.96,31249.87,60.96444,1970-01-01 00:28:08.437859999,1905680.9048117,766,2.92337,91381.2465494,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:29:00,1970-01-01 00:28:08.437740,31284.0,31284.0,31280.02,31280.02,5.47376,1970-01-01 00:28:08.437799999,171235.6179136,226,2.73376,85521.3220546,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:28:00,1970-01-01 00:28:08.437680,31287.12,31288.25,31283.99,31284.0,35.40809,1970-01-01 00:28:08.437739999,1107821.148143,344,6.43418,201307.4377162,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:27:00,1970-01-01 00:28:08.437620,31273.46,31290.0,31273.46,31287.12,20.07142,1970-01-01 00:28:08.437679999,627835.3197699,426,18.06237,564978.181304,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:26:00,1970-01-01 00:28:08.437560,31273.46,31273.47,31273.46,31273.47,3.91825,1970-01-01 00:28:08.437619999,122537.2378226,210,0.31776,9937.4578272,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:25:00,1970-01-01 00:28:08.437500,31270.3,31273.47,31270.29,31273.47,6.49996,1970-01-01 00:28:08.437559999,203270.5850582,278,2.62986,82241.9288664,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:24:00,1970-01-01 00:28:08.437440,31270.95,31272.0,31265.72,31270.29,20.22816,1970-01-01 00:28:08.437499999,632519.7825872,427,8.26137,258330.4875941,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:23:00,1970-01-01 00:28:08.437380,31261.99,31271.75,31261.99,31270.95,19.54518,1970-01-01 00:28:08.437439999,611119.9987135,318,12.00349,375296.1853487,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:22:00,1970-01-01 00:28:08.437320,31275.0,31275.0,31261.99,31262.0,30.69061,1970-01-01 00:28:08.437379999,959694.7803941,413,4.88187,152639.9420596,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:21:00,1970-01-01 00:28:08.437260,31268.6,31275.0,31268.6,31274.99,22.692,1970-01-01 00:28:08.437319999,709672.3724254,295,21.39539,669123.3077839,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:20:00,1970-01-01 00:28:08.437200,31272.02,31272.02,31254.25,31268.61,21.27122,1970-01-01 00:28:08.437259999,665025.0944977,434,5.04325,157665.6385269,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:19:00,1970-01-01 00:28:08.437140,31272.0,31272.02,31265.6,31272.02,18.39575,1970-01-01 00:28:08.437199999,575226.635881,333,4.88357,152696.7265638,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:18:00,1970-01-01 00:28:08.437080,31270.0,31275.0,31269.99,31272.01,24.5653,1970-01-01 00:28:08.437139999,768244.6398643,414,21.71669,679159.1032051,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:17:00,1970-01-01 00:28:08.437020,31258.0,31270.0,31257.99,31269.99,17.22895,1970-01-01 00:28:08.437079999,538609.8383421,329,15.96451,499079.0659265,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:16:00,1970-01-01 00:28:08.436960,31244.88,31258.0,31244.87,31257.99,17.9463,1970-01-01 00:28:08.437019999,560823.9459154,327,15.95078,498461.606713,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:15:00,1970-01-01 00:28:08.436900,31260.48,31260.49,31244.87,31244.88,56.27171,1970-01-01 00:28:08.436959999,1758931.9982271,478,1.30272,40717.6397612,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:14:00,1970-01-01 00:28:08.436840,31262.77,31262.78,31260.48,31260.49,7.92989,1970-01-01 00:28:08.436899999,247909.2105592,352,3.58772,112161.7092655,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:13:00,1970-01-01 00:28:08.436780,31258.0,31262.78,31257.99,31262.78,13.94354,1970-01-01 00:28:08.436839999,435867.538869,301,11.6372,363772.9545474,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:12:00,1970-01-01 00:28:08.436720,31240.41,31258.0,31237.09,31257.99,24.29044,1970-01-01 00:28:08.436779999,758894.8669098,524,16.91101,528351.1538916,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:11:00,1970-01-01 00:28:08.436660,31255.56,31255.57,31240.4,31240.4,17.04669,1970-01-01 00:28:08.436719999,532622.4287457,580,3.41104,106570.4071788,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:10:00,1970-01-01 00:28:08.436600,31262.23,31262.24,31244.9,31255.57,24.89547,1970-01-01 00:28:08.436659999,778006.8938617,616,9.91617,309869.1378468,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:09:00,1970-01-01 00:28:08.436540,31281.99,31281.99,31258.83,31262.24,36.70379,1970-01-01 00:28:08.436599999,1147657.9328846,666,10.48677,327837.3535423,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:08:00,1970-01-01 00:28:08.436480,31272.75,31281.99,31270.0,31281.98,25.82067,1970-01-01 00:28:08.436539999,807572.6383679,442,17.51101,547653.3297641,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:07:00,1970-01-01 00:28:08.436420,31271.98,31284.0,31271.98,31272.74,15.88509,1970-01-01 00:28:08.436479999,496902.8375361,549,5.35078,167365.0290786,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:06:00,1970-01-01 00:28:08.436360,31291.99,31296.0,31259.45,31271.99,28.29415,1970-01-01 00:28:08.436419999,884886.8274474,706,9.8005,306454.8561098,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:05:00,1970-01-01 00:28:08.436300,31320.0,31320.01,31284.9,31291.99,43.16845,1970-01-01 00:28:08.436359999,1351505.0271279,779,6.83793,214032.8361392,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:04:00,1970-01-01 00:28:08.436240,31323.98,31323.99,31320.0,31320.01,19.71057,1970-01-01 00:28:08.436299999,617371.5049454,375,5.23701,164026.7030167,0,2023-07-04 11:37:44.037541,0
2023-07-04 02:03:00,1970-01-01 00:28:08.436180,31313.75,31325.76,31313.75,31323.99,36.02284,1970-01-01 00:28:08.436239999,1128175.7959244,640,31.51677,987041.9244352,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:02:00,1970-01-01 00:28:08.436120,31308.0,31313.76,31301.16,31313.75,27.37293,1970-01-01 00:28:08.436179999,856925.0606621,502,11.39114,356601.5255197,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:01:00,1970-01-01 00:28:08.436060,31293.11,31311.01,31293.11,31308.0,20.76201,1970-01-01 00:28:08.436119999,649895.5278519,495,16.0111,501158.913343,0,2023-07-04 11:37:44.037541,1
2023-07-04 02:00:00,1970-01-01 00:28:08.436000,31288.8,31293.12,31283.4,31293.11,14.39494,1970-01-01 00:28:08.436059999,450379.6868058,471,10.98616,343723.2901607,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:59:00,1970-01-01 00:28:08.435940,31279.56,31288.8,31279.56,31288.8,4.91635,1970-01-01 00:28:08.435999999,153819.3643742,345,2.53326,79259.5178693,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:58:00,1970-01-01 00:28:08.435880,31266.01,31279.57,31264.96,31279.57,24.48045,1970-01-01 00:28:08.435939999,765524.795494,510,15.64243,489133.6645909,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:57:00,1970-01-01 00:28:08.435820,31270.0,31278.35,31266.0,31266.0,26.63781,1970-01-01 00:28:08.435879999,833053.6116209,464,6.06363,189644.3598453,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:56:00,1970-01-01 00:28:08.435760,31290.01,31290.01,31264.01,31270.0,21.51311,1970-01-01 00:28:08.435819999,672906.1464204,603,6.95982,217644.0427081,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:55:00,1970-01-01 00:28:08.435700,31296.71,31302.0,31290.0,31290.0,28.76942,1970-01-01 00:28:08.435759999,900364.696573,593,18.10261,566539.9819566,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:54:00,1970-01-01 00:28:08.435640,31281.64,31296.72,31281.63,31296.72,52.33493,1970-01-01 00:28:08.435699999,1637433.9132641,720,39.42815,1233586.8346541,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:53:00,1970-01-01 00:28:08.435580,31273.99,31286.0,31273.99,31281.64,47.99632,1970-01-01 00:28:08.435639999,1501241.0832337,606,19.37608,606034.9023377,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:52:00,1970-01-01 00:28:08.435520,31264.0,31274.0,31240.0,31273.99,56.45604,1970-01-01 00:28:08.435579999,1764626.7515042,1269,25.67138,802361.4796694,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:51:00,1970-01-01 00:28:08.435460,31285.96,31299.38,31264.0,31264.01,37.2984,1970-01-01 00:28:08.435519999,1166999.3651997,1163,10.1912,318912.0869029,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:50:00,1970-01-01 00:28:08.435400,31269.3,31289.21,31269.3,31285.97,24.76871,1970-01-01 00:28:08.435459999,774701.4597154,700,14.65867,458467.8085387,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:49:00,1970-01-01 00:28:08.435340,31250.91,31269.31,31250.0,31269.3,38.49246,1970-01-01 00:28:08.435399999,1203152.0247284,683,26.83492,838774.6463965,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:48:00,1970-01-01 00:28:08.435280,31224.52,31250.91,31224.52,31250.9,63.29888,1970-01-01 00:28:08.435339999,1977424.4973308,841,55.23065,1725349.9641027,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:47:00,1970-01-01 00:28:08.435220,31258.09,31258.09,31221.88,31224.53,32.53137,1970-01-01 00:28:08.435279999,1016143.781677,1332,11.96535,373709.9929859,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:46:00,1970-01-01 00:28:08.435160,31264.87,31264.88,31248.0,31258.09,24.72751,1970-01-01 00:28:08.435219999,772886.772866,824,13.51735,422478.6715714,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:45:00,1970-01-01 00:28:08.435100,31275.23,31283.78,31264.87,31264.87,23.08378,1970-01-01 00:28:08.435159999,722044.6962381,596,12.61271,394544.8351026,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:44:00,1970-01-01 00:28:08.435040,31294.03,31294.04,31262.0,31275.23,41.0347,1970-01-01 00:28:08.435099999,1283397.6394287,958,12.68834,396775.6044865,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:43:00,1970-01-01 00:28:08.434980,31294.0,31295.99,31282.08,31294.04,38.04498,1970-01-01 00:28:08.435039999,1190413.7206254,736,16.77016,524718.524121,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:42:00,1970-01-01 00:28:08.434920,31300.01,31350.69,31282.08,31294.0,324.40985,1970-01-01 00:28:08.434979999,10161199.514448,3643,140.46085,4398667.7570982,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:41:00,1970-01-01 00:28:08.434860,31260.47,31300.2,31260.46,31300.01,200.18781,1970-01-01 00:28:08.434919999,6263899.9647634,2421,91.9848,2877769.9621743,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:40:00,1970-01-01 00:28:08.434800,31251.11,31260.47,31227.74,31260.47,118.9818,1970-01-01 00:28:08.434859999,3717849.774959,1555,80.67854,2521011.9660063,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:39:00,1970-01-01 00:28:08.434740,31205.55,31260.0,31205.54,31251.12,349.59068,1970-01-01 00:28:08.434799999,10922860.8145424,2050,137.46523,4294179.2526286,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:38:00,1970-01-01 00:28:08.434680,31252.99,31256.29,31204.0,31205.55,95.79484,1970-01-01 00:28:08.434739999,2992210.1122749,1431,21.62009,675301.047574,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:37:00,1970-01-01 00:28:08.434620,31220.19,31253.0,31217.36,31253.0,266.02038,1970-01-01 00:28:08.434679999,8310283.053898,1848,110.66567,3456390.493667,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:36:00,1970-01-01 00:28:08.434560,31161.98,31224.21,31161.98,31220.19,157.35627,1970-01-01 00:28:08.434619999,4909439.6455515,1023,141.09158,4401657.042952,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:35:00,1970-01-01 00:28:08.434500,31196.41,31196.42,31151.4,31161.98,22.89281,1970-01-01 00:28:08.434559999,713700.6863695,816,3.86831,120545.6542827,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:34:00,1970-01-01 00:28:08.434440,31194.5,31196.42,31194.49,31196.41,4.86909,1970-01-01 00:28:08.434499999,151891.8153029,217,3.48488,108709.904316,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:33:00,1970-01-01 00:28:08.434380,31203.32,31215.72,31194.49,31194.5,36.27608,1970-01-01 00:28:08.434439999,1132114.3995867,729,13.44048,419416.0546406,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:32:00,1970-01-01 00:28:08.434320,31205.99,31207.79,31196.15,31203.32,26.62715,1970-01-01 00:28:08.434379999,830821.6756466,471,14.60079,455555.5781299,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:31:00,1970-01-01 00:28:08.434260,31193.99,31212.73,31193.99,31205.98,20.32713,1970-01-01 00:28:08.434319999,634300.9894945,593,11.40254,355808.7705206,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:30:00,1970-01-01 00:28:08.434200,31204.25,31204.26,31176.88,31193.99,24.77289,1970-01-01 00:28:08.434259999,772585.1488828,660,11.72462,365623.4323172,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:29:00,1970-01-01 00:28:08.434140,31196.0,31225.0,31195.99,31204.26,56.08862,1970-01-01 00:28:08.434199999,1750750.4341214,1442,33.3944,1042273.4727103,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:28:00,1970-01-01 00:28:08.434080,31190.0,31200.0,31189.99,31196.0,32.32211,1970-01-01 00:28:08.434139999,1008263.2023194,842,16.95708,528973.9140465,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:27:00,1970-01-01 00:28:08.434020,31179.99,31190.0,31179.99,31189.99,22.41575,1970-01-01 00:28:08.434079999,698997.4884946,508,14.84402,462887.1531191,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:26:00,1970-01-01 00:28:08.433960,31175.05,31180.0,31169.3,31180.0,24.45891,1970-01-01 00:28:08.434019999,762509.6789328,454,10.87042,338880.5982276,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:25:00,1970-01-01 00:28:08.433900,31149.42,31175.06,31149.41,31175.05,18.40517,1970-01-01 00:28:08.433959999,573581.8234107,441,17.52376,546121.4961643,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:24:00,1970-01-01 00:28:08.433840,31149.41,31149.42,31149.41,31149.42,5.12582,1970-01-01 00:28:08.433899999,159666.3012602,186,3.2494,101216.925348,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:23:00,1970-01-01 00:28:08.433780,31150.92,31153.37,31149.41,31149.42,15.72316,1970-01-01 00:28:08.433839999,489795.878463,411,6.19234,192898.9309563,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:22:00,1970-01-01 00:28:08.433720,31150.92,31150.92,31150.91,31150.92,9.81287,1970-01-01 00:28:08.433779999,305679.9056071,212,7.53954,234863.6073768,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:21:00,1970-01-01 00:28:08.433660,31173.18,31175.15,31150.01,31150.91,35.10738,1970-01-01 00:28:08.433719999,1093904.7867365,551,12.01228,374255.0558431,0,2023-07-04 11:37:44.037541,0
2023-07-04 01:20:00,1970-01-01 00:28:08.433600,31150.0,31181.92,31149.99,31173.18,58.04705,1970-01-01 00:28:08.433659999,1809601.2233475,1079,27.36232,852919.8894761,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:19:00,1970-01-01 00:28:08.433540,31112.36,31150.0,31112.35,31149.99,50.05034,1970-01-01 00:28:08.433599999,1558320.6010885,947,39.34818,1224999.1834752,0,2023-07-04 11:37:44.037541,1
2023-07-04 01:18:00,1970-01-01 00:28:08.433480,31110.0,31113.23,31108.56,31112.36,15.05725,1970-01-01 00:28:08.433539999,468436.7788531,377,8.77695,273048.4762553,0,2023-07-04 11:37:44.037541,1
